5 conf modelling,,,,,,,,,,,1 conf modelling,,,,,,,,,,,,,,
match_index,Pinnacle_Odds,correct_prediction,confidence,Confidence_Player1_Wins,Confidence_Player2_Wins,date,Player1,Player2,,,correct_prediction_1confmodel,confidence,Confidence_Player1_Wins,Confidence_Player2_Wins,,,,,,,,,,,
47348,1.15,1,1.012648242,0.880563688,0.114199507,23/03/2018,Chung H.,Ebden M.,,,1,0.983264896,0.855012953,0.171354368,,,,,,,,,,,
47349,1.17,1,1.075933225,0.919601047,0.069800431,23/03/2018,Raonic M.,Ymer M.,,,1,1.082367522,0.925100446,0.074366719,,,,,,,,,,,
47350,1.3,1,1.074611278,0.82662406,0.204405144,23/03/2018,Schwartzman D.,Jarry N.,,,1,1.025846571,0.789112747,0.087358505,,,,,,,,,,,
47351,1.24,1,1.130694177,0.911850142,0.097708526,23/03/2018,Krajinovic F.,Broady L.,,,1,1.151728613,0.928813398,0.053253353,,,,,,,,,,,
47352,6.55,0,1.022704062,0.124940331,0.88930788,23/03/2018,Mmoh M.,Bautista Agut R.,,,0,1.048246634,0.082466953,0.911518812,,,,,,,,,,,
47353,3.92,0,1.098138301,0.135320051,0.84472177,23/03/2018,Sousa J.,Goffin D.,,,0,1.08820346,0.123224512,0.837079585,,,,,,,,,,,
47354,1.29,1,1.160566094,0.899663639,0.152265897,23/03/2018,Tiafoe F.,Kicker N.,,,1,1.157279032,0.897115529,0.136777356,,,,,,,,,,,
47355,1.21,1,1.107068904,0.914932978,0.091799256,23/03/2018,Cilic M.,Herbert P.H.,,,1,1.090484739,0.901227057,0.086607091,,,,,,,,,,,
47356,1.42,1,0.795134087,0.559953582,0.34069249,24/03/2018,Carreno Busta P.,Istomin D.,,,1,0.775073876,0.545826674,0.400421321,,,,,,,,,,,
47357,1.62,0,1.531273073,0.272429127,0.625009418,24/03/2018,Sock J.,Bhambri Y.,,,0,1.690219468,0.24368453,0.689885497,,,,,,,,,,,
47358,1.93,0,1.621542873,0.281582066,0.82311821,24/03/2018,Johnson S.,Mannarino A.,,,0,1.639770276,0.365972131,0.832370698,,,,,,,,,,,
47359,1.11,1,0.697505658,0.628383476,0.311199439,24/03/2018,Anderson K.,Basilashvili N.,,,1,0.679833596,0.612462699,0.355375767,,,,,,,,,,,
47360,1.21,1,1.026380793,0.848248589,0.154060104,24/03/2018,Fognini F.,Kuhn N.,,,1,1.077789891,0.890735447,0.126591057,,,,,,,,,,,
47361,10.43,0,0.844194689,0.1757765,0.781661749,24/03/2018,Kokkinakis T.,Federer R.,,,0,0.925182831,0.169539452,0.85665077,,,,,,,,,,,
47362,1.21,1,1.049043555,0.866978145,0.185096017,24/03/2018,Querrey S.,Albot R.,,,1,1.054653348,0.871614337,0.174324945,,,,,,,,,,,
47363,1.36,1,1.03135268,0.758347559,0.254819551,24/03/2018,Verdasco F.,Garcia-Lopez G.,,,1,0.957533054,0.704068422,0.398663014,,,,,,,,,,,
47364,1.52,1,0.85970909,0.565598086,0.44223202,24/03/2018,Ferrer D.,Donskoy E.,,,0,1.423492715,0.423131138,0.521425903,,,,,,,,,,,
47365,1.25,1,0.850532964,0.680426371,0.359499323,24/03/2018,Berdych T.,Nishioka Y.,,,1,0.755705535,0.604564428,0.210033655,,,,,,,,,,,
47366,1.81,1,0.897348838,0.495772839,0.295218084,24/03/2018,Tiafoe F.,Edmund K.,,,1,0.929081094,0.513304472,0.22081162,,,,,,,,,,,
47367,1.35,1,1.0409189,0.771051037,0.175988463,24/03/2018,Zverev A.,Medvedev D.,,,1,0.795757261,0.589449823,0.184711754,,,,,,,,,,,
47368,1.56,1,0.996785975,0.638965368,0.491222665,24/03/2018,Shapovalov D.,Dzumhur D.,,,1,1.080992625,0.69294399,0.538202286,,,,,,,,,,,
47369,1.48,1,1.124370626,0.759709883,0.271908651,24/03/2018,Coric B.,Mayer L.,,,1,1.121200554,0.757567942,0.36594364,,,,,,,,,,,
47370,1.34,1,1.185940354,0.885030115,0.134148847,24/03/2018,Dimitrov G.,Marterer M.,,,1,1.188734981,0.887115657,0.12749593,,,,,,,,,,,
47371,1.18,1,0.844864457,0.715986828,0.390541255,24/03/2018,Del Potro J.M.,Haase R.,,,0,3.814028403,0.656031191,0.68845278,,,,,,,,,,,
47372,1.35,1,1.104301473,0.818001091,0.243410057,24/03/2018,Khachanov K.,Copil M.,,,1,1.111237022,0.823138535,0.265262485,,,,,,,,,,,
47373,1.44,1,0.784549162,0.544825807,0.430112571,25/03/2018,Isner J.,Youzhny M.,,,1,0.806348076,0.559963942,0.500715077,,,,,,,,,,,
47374,3.73,0,0.929640884,0.159237482,0.698978108,25/03/2018,Chardy J.,Dimitrov G.,,,0,0.805558904,0.149689272,0.605683386,,,,,,,,,,,
47375,1.41,1,1.062455502,0.75351454,0.203855366,25/03/2018,Del Potro J.M.,Nishikori K.,,,1,1.017368926,0.721538246,0.146458149,,,,,,,,,,,
47376,1.18,1,1.084434524,0.919012308,0.094596036,25/03/2018,Cilic M.,Pospisil V.,,,1,1.093052555,0.926315725,0.090305515,,,,,,,,,,,
47377,2.27,1,1.505944615,0.663411725,0.311587194,25/03/2018,Sousa J.,Donaldson J.,,,1,1.377281123,0.606731772,0.367478371,,,,,,,,,,,
47378,1.13,1,1.024482097,0.906621325,0.101909672,25/03/2018,Chung H.,Mmoh M.,,,1,1.032794781,0.913977683,0.083403297,,,,,,,,,,,
47379,1.31,1,1.100921304,0.840397942,0.149923144,25/03/2018,Kyrgios N.,Lajovic D.,,,1,1.054038962,0.804609895,0.171573699,,,,,,,,,,,
47380,1.65,1,1.000112982,0.60612908,0.465399973,25/03/2018,Krajinovic F.,Paire B.,,,1,0.867657709,0.525853157,0.432342172,,,,,,,,,,,
47381,1.65,1,1.062041621,0.643661588,0.278610912,26/03/2018,Raonic M.,Schwartzman D.,,,1,1.246340373,0.755357802,0.241825879,,,,,,,,,,,
47382,1.83,1,1.153711302,0.630443335,0.419601357,26/03/2018,Carreno Busta P.,Johnson S.,,,1,1.027145258,0.561281562,0.347141266,,,,,,,,,,,
47383,1.66,1,1.111721704,0.66971187,0.420434535,26/03/2018,Verdasco F.,Kokkinakis T.,,,1,1.303067293,0.784980297,0.390306026,,,,,,,,,,,
47384,2.2,0,1.148187604,0.356521323,0.648693562,26/03/2018,Shapovalov D.,Querrey S.,,,0,0.891901402,0.312267721,0.503899097,,,,,,,,,,,
47385,1.4,1,1.267090917,0.90506494,0.166209242,26/03/2018,Kyrgios N.,Fognini F.,,,1,1.278587091,0.913276494,0.186248377,,,,,,,,,,,
47386,1.54,1,1.34968127,0.876416409,0.191633861,26/03/2018,Anderson K.,Khachanov K.,,,1,1.370024539,0.889626324,0.145527929,,,,,,,,,,,
47387,1.35,1,0.733323834,0.54320284,0.39527224,27/03/2018,Anderson K.,Tiafoe F.,,,1,0.859840357,0.636918783,0.414946884,,,,,,,,,,,
47388,1.59,1,1.266088104,0.796281826,0.309205636,27/03/2018,Coric B.,Shapovalov D.,,,1,1.324152049,0.832800031,0.401611686,,,,,,,,,,,
47389,1.81,1,1.086426043,0.600235383,0.455315371,27/03/2018,Carreno Busta P.,Verdasco F.,,,1,0.892380545,0.493027925,0.432312012,,,,,,,,,,,
47390,1.23,1,0.783970513,0.637374401,0.371978588,27/03/2018,Del Potro J.M.,Krajinovic F.,,,1,0.741313369,0.602693796,0.376946956,,,,,,,,,,,
47391,1.42,0,1.932507428,0.363290062,0.605801702,27/03/2018,Raonic M.,Chardy J.,,,0,1.846514866,0.48943761,0.578844786,,,,,,,,,,,
47392,3.24,1,1.726129442,0.532756001,0.317216856,27/03/2018,Tiafoe F.,Berdych T.,,,1,1.735297866,0.535585761,0.375379741,,,,,,,,,,,
47393,3.32,0,1.091781771,0.148459193,0.785454512,27/03/2018,Isner J.,Cilic M.,,,0,0.854810908,0.147945002,0.614971876,,,,,,,,,,,
47394,1.56,1,1.09303959,0.700666404,0.378696251,27/03/2018,Zverev A.,Ferrer D.,,,1,0.995100932,0.637885213,0.378851056,,,,,,,,,,,
47395,1.67,1,1.003244814,0.600745398,0.395445824,27/03/2018,Coric B.,Sock J.,,,1,1.186165113,0.710278511,0.393458635,,,,,,,,,,,
47396,1.24,1,0.768774869,0.619979733,0.26890859,27/03/2018,Chung H.,Sousa J.,,,1,0.629591269,0.507734895,0.274195701,,,,,,,,,,,
47397,2.38,1,1.784472341,0.749778295,0.318008059,28/03/2018,Zverev A.,Kyrgios N.,,,1,1.858444263,0.780858934,0.234514609,,,,,,,,,,,
47398,2.5,1,1.613048404,0.645219362,0.354306203,28/03/2018,Isner J.,Chung H.,,,1,1.820347309,0.728138924,0.427109659,,,,,,,,,,,
47399,2.9,1,1.470795108,0.507170727,0.333142231,29/03/2018,Carreno Busta P.,Anderson K.,,,1,2.038621724,0.702973008,0.316727191,,,,,,,,,,,
47400,1.43,1,1.003672771,0.701869071,0.23327883,29/03/2018,Del Potro J.M.,Raonic M.,,,1,1.186368538,0.829628348,0.183762267,,,,,,,,,,,
47401,2.8,1,1.766447139,0.630873978,0.30510575,30/03/2018,Isner J.,Del Potro J.M.,,,1,1.626247001,0.5808025,0.335956663,,,,,,,,,,,
47402,1.65,1,1.504668726,0.91192044,0.26938104,30/03/2018,Zverev A.,Coric B.,,,1,1.501472211,0.909983158,0.205628514,,,,,,,,,,,
47403,1.41,1,0.884368525,0.62721172,0.356652131,31/03/2018,Zverev A.,Carreno Busta P.,,,1,0.604533562,0.428747207,0.422671109,,,,,,,,,,,
47404,2.31,1,1.485006589,0.642859995,0.414370224,01/04/2018,Isner J.,Zverev A.,,,0,1.04890514,0.383211762,0.617003024,,,,,,,,,,,
47405,2.22,0,1.098568183,0.427398764,0.635010511,09/04/2018,Simon G.,Paire B.,,,0,1.156637515,0.285131693,0.668576598,,,,,,,,,,,
47406,1.7,0,1.299069159,0.352237945,0.574809362,09/04/2018,Fratangelo B.,Thompson J.,,,1,0.978039956,0.575317621,0.354576498,,,,,,,,,,,
47407,1.19,1,0.887006912,0.74538396,0.142287211,09/04/2018,Gasquet R.,Fabbiano T.,,,1,0.968175635,0.81359297,0.151236653,,,,,,,,,,,
47408,1.35,1,1.058440801,0.784030223,0.169711319,09/04/2018,Sandgren T.,Kavcic B.,,,1,0.970513505,0.718898892,0.132679239,,,,,,,,,,,
47409,1.76,1,1.305371637,0.74168843,0.278851781,09/04/2018,Laaksonen H.,Brown D.,,,1,1.350431023,0.767290354,0.191099077,,,,,,,,,,,
47410,4.02,0,0.889263428,0.501459038,0.694737053,10/04/2018,Kudla D.,Verdasco F.,,,0,0.742552109,0.30927673,0.580118835,,,,,,,,,,,
47411,1.69,1,1.059721799,0.627054319,0.316214435,10/04/2018,Garcia-Lopez G.,Hemery C.,,,1,1.014022906,0.600013554,0.206124291,,,,,,,,,,,
47412,1.03,1,0.978896646,0.950385094,0.04965749,10/04/2018,Ramos-Vinolas A.,Ahouda A.,,,1,0.921234088,0.894402027,0.079068556,,,,,,,,,,,
47413,1.32,1,1.109788005,0.840748489,0.138352303,10/04/2018,Sousa J.,Martinez P.,,,1,1.087971582,0.824220896,0.169770375,,,,,,,,,,,
47414,2.13,1,1.732787093,0.813515067,0.351285748,10/04/2018,Zverev M.,Lorenzi P.,,,1,1.738064606,0.815992773,0.359614551,,,,,,,,,,,
47415,1.55,1,1.278679361,0.824954426,0.313060829,10/04/2018,Edmund K.,Vesely J.,,,1,1.298625147,0.837822676,0.304454207,,,,,,,,,,,
47416,2.32,1,1.743079226,0.751327252,0.338067442,10/04/2018,Carballes Baena R.,Marterer M.,,,1,1.69073524,0.72876519,0.301475167,,,,,,,,,,,
47417,2.94,1,2.450542886,0.833517989,0.553845644,10/04/2018,Vatutin A.,Struff J.L.,,,1,2.375222704,0.807898879,0.642340064,,,,,,,,,,,
47418,3.59,1,2.189499533,0.609888449,0.458375216,10/04/2018,Basic M.,Haase R.,,,1,2.325394968,0.647742331,0.435969889,,,,,,,,,,,
47419,3.2,1,2.636646004,0.823951876,0.472329855,10/04/2018,Arnaboldi A.,Dolgopolov O.,,,1,2.726898575,0.852155805,0.250305086,,,,,,,,,,,
47420,1.25,0,2.840032707,0.511836509,0.651383648,10/04/2018,Pella G.,Kozlov S.,,,1,0.836525485,0.669220388,0.491702795,,,,,,,,,,,
47421,1.97,1,1.614367807,0.819476044,0.259827942,10/04/2018,Harrison R.,Kecmanovic M.,,,1,1.512329579,0.767679989,0.266647339,,,,,,,,,,,
47422,2.17,1,1.856253341,0.855416286,0.363974166,10/04/2018,Zeballos H.,Nishioka Y.,,,1,1.826125716,0.841532588,0.322475791,,,,,,,,,,,
47423,1.45,0,2.078385745,0.436445259,0.704537541,10/04/2018,Kicker N.,Young D.,,,0,2.125803435,0.48309052,0.720611334,,,,,,,,,,,
47424,1.85,1,1.615635794,0.873316646,0.299219391,10/04/2018,Karlovic I.,Daniel T.,,,1,1.688207635,0.912544668,0.303360313,,,,,,,,,,,
47425,1.28,1,1.028777969,0.803732789,0.193845904,10/04/2018,Tiafoe F.,Mcdonald M.,,,1,1.02411293,0.800088227,0.129625484,,,,,,,,,,,
47426,1.69,1,1.379937495,0.816531062,0.208694294,10/04/2018,Andujar P.,Ivashka I.,,,1,1.338564305,0.792049885,0.172132805,,,,,,,,,,,
47427,2.68,0,0.751314042,0.455001079,0.494285554,10/04/2018,Basilashvili N.,Berrettini M.,,,0,0.65155664,0.362311959,0.428655684,,,,,,,,,,,
47428,2.24,0,1.297049303,0.369607463,0.758508364,11/04/2018,Albot R.,Seppi A.,,,1,1.408429432,0.628763139,0.564522326,,,,,,,,,,,
47429,2.11,1,1.479714529,0.701286507,0.37317251,11/04/2018,Simon G.,Carballes Baena R.,,,1,1.599634333,0.758120537,0.241529405,,,,,,,,,,,
47430,1.38,1,1.162354519,0.842285883,0.148234497,11/04/2018,Andujar P.,Arnaboldi A.,,,1,1.253149059,0.908079028,0.116935477,,,,,,,,,,,
47431,1.45,1,0.879112749,0.606284654,0.279952091,11/04/2018,Gasquet R.,Garcia-Lopez G.,,,1,1.006784949,0.694334447,0.301105887,,,,,,,,,,,
47432,3.4,0,1.099507752,0.278202458,0.808461583,11/04/2018,Jaziri M.,Fucsovics M.,,,0,1.209030838,0.405313283,0.888993263,,,,,,,,,,,
47433,4.1,0,1.097763809,0.070822822,0.857627976,11/04/2018,Vatutin A.,Ramos-Vinolas A.,,,0,1.136630096,0.042051956,0.887992263,,,,,,,,,,,
47434,5.95,0,0.923314039,0.092653599,0.795960379,11/04/2018,Ouahab L.,Kohlschreiber P.,,,0,0.901814857,0.102223419,0.7774266,,,,,,,,,,,
47435,2.12,0,1.104627322,0.387906748,0.610291338,11/04/2018,Karlovic I.,Kudla D.,,,0,1.311893054,0.375564456,0.724802792,,,,,,,,,,,
47436,1.44,1,1.168069719,0.811159527,0.240334119,11/04/2018,Johnson S.,Escobedo E.,,,1,1.258500195,0.873958468,0.240597591,,,,,,,,,,,
47437,1.3,1,1.053014679,0.810011292,0.119633819,11/04/2018,Fritz T.,Smyczek T.,,,1,0.913565892,0.702742994,0.098700412,,,,,,,,,,,
47438,2.18,1,1.383369934,0.634573364,0.375962618,11/04/2018,Sandgren T.,Kicker N.,,,1,1.568661909,0.719569683,0.451657712,,,,,,,,,,,
47439,2.05,0,1.065521634,0.326821643,0.572861093,11/04/2018,Pella G.,Querrey S.,,,0,1.426285114,0.223434672,0.766819954,,,,,,,,,,,
47440,1.55,1,0.778025692,0.50195206,0.378981054,12/04/2018,Basilashvili N.,Ouahab L.,,,1,0.581440318,0.375122786,0.372504443,,,,,,,,,,,
47441,1.38,1,1.091444292,0.790901661,0.173544973,12/04/2018,Sousa J.,Basic M.,,,1,1.045516555,0.757620692,0.12279062,,,,,,,,,,,
47442,1.26,1,1.044556938,0.829013443,0.120410995,12/04/2018,Edmund K.,Albot R.,,,1,1.064774913,0.845059454,0.079426184,,,,,,,,,,,
47443,2.41,1,1.63510794,0.678468025,0.43524394,12/04/2018,Johnson S.,Tiafoe F.,,,1,1.890521183,0.784448624,0.477939248,,,,,,,,,,,
47444,1.29,1,0.897553021,0.695777535,0.209390771,12/04/2018,Kyrgios N.,Fratangelo B.,,,1,0.979546278,0.7593382,0.21931456,,,,,,,,,,,
47445,2.2,1,1.742802823,0.792183101,0.294653636,12/04/2018,Fritz T.,Harrison R.,,,1,1.766894853,0.803134024,0.292107016,,,,,,,,,,,
47446,2.16,1,1.244795836,0.576294369,0.347128019,12/04/2018,Jaziri M.,Zverev M.,,,1,1.473918958,0.682369888,0.311127841,,,,,,,,,,,
47447,1.17,1,1.068617503,0.913348293,0.08859847,13/04/2018,Isner J.,Laaksonen H.,,,1,1.075153533,0.918934643,0.069217294,,,,,,,,,,,
47448,1.74,1,1.504965025,0.864922428,0.137802185,13/04/2018,Sock J.,Zeballos H.,,,1,1.595605298,0.917014539,0.081442192,,,,,,,,,,,
47449,3.19,0,1.175389838,0.135319439,0.827739322,13/04/2018,Sandgren T.,Pella G.,,,0,1.289353726,0.158887759,0.907995582,,,,,,,,,,,
47450,3.85,0,0.783170394,0.380931285,0.593310905,13/04/2018,Karlovic I.,Kyrgios N.,,,0,1.036587996,0.58997798,0.785293937,,,,,,,,,,,
47451,3.32,1,1.737518934,0.523349077,0.381498016,13/04/2018,Fritz T.,Sock J.,,,1,1.774918172,0.534613907,0.328276366,,,,,,,,,,,
47452,1.63,1,0.868129488,0.532594778,0.478187487,14/04/2018,Andujar P.,Vatutin A.,,,1,0.748177613,0.45900467,0.413418025,,,,,,,,,,,
47453,1.38,0,1.526200819,0.312322269,0.454226434,14/04/2018,Gasquet R.,Simon G.,,,0,1.29969924,0.205507874,0.38681525,,,,,,,,,,,
47454,1.28,1,1.151543442,0.899643314,0.100286945,14/04/2018,Edmund K.,Jaziri M.,,,1,1.184316101,0.925246954,0.052747581,,,,,,,,,,,
47455,1.69,1,1.0219294,0.604691952,0.425960645,14/04/2018,Edmund K.,Gasquet R.,,,1,0.911968951,0.539626598,0.458770007,,,,,,,,,,,
47456,1.64,0,1.554186835,0.317205552,0.636961818,14/04/2018,Johnson S.,Fritz T.,,,0,1.592668588,0.246834174,0.652733028,,,,,,,,,,,
47457,2.59,0,1.25031444,0.147221416,0.791338253,14/04/2018,Andujar P.,Sousa J.,,,0,1.122603188,0.124284305,0.710508347,,,,,,,,,,,
47458,2.72,0,1.110788097,0.307740551,0.726005292,14/04/2018,Johnson S.,Isner J.,,,0,0.791657789,0.336760968,0.517423391,,,,,,,,,,,
47459,2.24,1,1.52880439,0.68250196,0.344226944,14/04/2018,Sandgren T.,Karlovic I.,,,1,1.519180965,0.678205788,0.280802429,,,,,,,,,,,
47460,1.35,1,1.134461133,0.84034158,0.173459971,14/04/2018,Sousa J.,Basilashvili N.,,,1,1.193736112,0.884248972,0.114960819,,,,,,,,,,,
47461,2.17,1,1.378798644,0.63539108,0.201967792,15/04/2018,Medvedev D.,Fucsovics M.,,,1,1.67740302,0.772996783,0.24655205,,,,,,,,,,,
47462,2.38,0,1.053529237,0.452905305,0.638502568,15/04/2018,Zverev M.,Auger-Aliassime F.,,,0,1.219002083,0.635993958,0.738789141,,,,,,,,,,,
47463,1.58,0,1.713589945,0.371400349,0.671996057,15/04/2018,Khachanov K.,Kokkinakis T.,,,0,1.892273533,0.362543106,0.742068052,,,,,,,,,,,
47464,4.18,0,1.125010742,0.140615361,0.878914642,15/04/2018,Andujar P.,Edmund K.,,,0,0.975098419,0.143480867,0.76179564,,,,,,,,,,,
47465,1.54,0,1.534084427,0.427598786,0.570291609,15/04/2018,Johnson S.,Sandgren T.,,,0,1.095529642,0.381053716,0.40726009,,,,,,,,,,,
47466,1.48,1,1.316629423,0.889614475,0.216565755,16/04/2018,Herbert P.H.,Lorenzi P.,,,1,1.309431865,0.88475126,0.26875791,,,,,,,,,,,
47467,1.68,1,1.352350245,0.804970384,0.275825188,16/04/2018,Tsitsipas S.,Shapovalov D.,,,1,1.410566196,0.839622736,0.189876974,,,,,,,,,,,
47468,1.21,0,3.049579561,0.456514485,0.609915912,16/04/2018,Bedene A.,Basic M.,,,0,2.498444915,0.471511364,0.499688983,,,,,,,,,,,
47469,1.27,1,1.11410484,0.877247906,0.133918481,16/04/2018,Djokovic N.,Lajovic D.,,,1,1.186767738,0.934462786,0.131370425,,,,,,,,,,,
47470,1.01,1,0.942303384,0.932973647,0.068023895,16/04/2018,Raonic M.,Catarina L.,,,1,0.955402368,0.945942938,0.043714926,,,,,,,,,,,
47471,1.71,1,1.235788074,0.722683084,0.323876175,16/04/2018,Muller G.,Mayer F.,,,1,1.482138019,0.866747379,0.322321504,,,,,,,,,,,
47472,1.19,1,0.727964288,0.611734696,0.307281915,16/04/2018,Coric B.,Benneteau J.,,,1,0.505253614,0.424582869,0.188808426,,,,,,,,,,,
47473,1.83,0,1.582301898,0.325666809,0.757082248,16/04/2018,Rublev A.,Haase R.,,,0,1.543757372,0.308884352,0.738639891,,,,,,,,,,,
47474,1.36,1,0.721806009,0.530739713,0.319765988,16/04/2018,Ramos-Vinolas A.,Donaldson J.,,,1,0.556492968,0.409186006,0.260922819,,,,,,,,,,,
47475,1.18,1,0.770194997,0.652707624,0.227557254,16/04/2018,Bautista Agut R.,Gojowczyk P.,,,1,0.781624061,0.662393272,0.205631718,,,,,,,,,,,
47476,1.95,1,1.354285238,0.69450525,0.33081677,16/04/2018,Nishikori K.,Berdych T.,,,1,1.00330933,0.514517605,0.336309165,,,,,,,,,,,
47477,1.61,1,1.313935992,0.816109312,0.199166025,17/04/2018,Gasquet R.,Chardy J.,,,1,1.415800053,0.879378915,0.259160817,,,,,,,,,,,
47478,1.38,1,1.236585143,0.89607619,0.128888886,17/04/2018,Dimitrov G.,Herbert P.H.,,,1,1.207853447,0.875256121,0.117239527,,,,,,,,,,,
47479,1.74,1,1.490225671,0.856451535,0.229666346,17/04/2018,Goffin D.,Tsitsipas S.,,,1,1.524255223,0.876008749,0.236848891,,,,,,,,,,,
47480,5.68,0,1.058452309,0.150333853,0.896993482,17/04/2018,Zverev M.,Pouille L.,,,0,1.062762105,0.275491327,0.900645852,,,,,,,,,,,
47481,1.28,1,1.128483414,0.881627667,0.125250046,17/04/2018,Thiem D.,Rublev A.,,,1,1.092933731,0.853854477,0.121291533,,,,,,,,,,,
47482,1.29,1,1.119539932,0.867860413,0.131028423,17/04/2018,Kohlschreiber P.,Sandgren T.,,,1,1.160071446,0.89928019,0.119435027,,,,,,,,,,,
47483,3.06,1,2.533186881,0.82783885,0.342990875,17/04/2018,Seppi A.,Edmund K.,,,1,2.534581947,0.828294754,0.41213575,,,,,,,,,,,
47484,1.67,0,1.833546638,0.287707745,0.776926541,17/04/2018,Simon G.,Mannarino A.,,,0,1.956696427,0.386566609,0.829108655,,,,,,,,,,,
47485,1.23,1,1.103876909,0.897460902,0.105260156,17/04/2018,Fognini F.,Ivashka I.,,,1,1.115369977,0.90680486,0.115906507,,,,,,,,,,,
47486,1.55,1,1.062710055,0.68561939,0.238018054,17/04/2018,Struff J.L.,Sugita Y.,,,1,1.134050655,0.731645584,0.387465209,,,,,,,,,,,
47487,2.32,0,1.057616249,0.385864919,0.629533482,17/04/2018,Lopez F.,Paire B.,,,0,1.206514764,0.28260529,0.71816355,,,,,,,,,,,
47488,1.84,1,1.323294972,0.71918205,0.244291434,17/04/2018,Verdasco F.,Cuevas P.,,,1,1.305270882,0.709386349,0.191482663,,,,,,,,,,,
47489,1.93,1,1.328937406,0.688568604,0.373924848,17/04/2018,Cecchinato M.,Dzumhur D.,,,1,1.027773026,0.532524884,0.371994942,,,,,,,,,,,
47490,1.16,1,0.912212435,0.78639003,0.390435392,17/04/2018,Zverev A.,Muller G.,,,1,0.978920641,0.843897104,0.407300532,,,,,,,,,,,
47491,1.45,0,1.70274872,0.420330934,0.573316067,17/04/2018,Schwartzman D.,Pella G.,,,0,1.640838817,0.370269179,0.552470982,,,,,,,,,,,
47492,1.58,1,1.112140081,0.703886127,0.424342269,18/04/2018,Raonic M.,Cecchinato M.,,,1,1.361392858,0.861641049,0.649062693,,,,,,,,,,,
47493,1.65,1,1.148206714,0.695882857,0.344315499,18/04/2018,Seppi A.,Garcia-Lopez G.,,,1,1.26147244,0.764528751,0.39021349,,,,,,,,,,,
47494,1.43,1,1.219249659,0.852622139,0.219618744,18/04/2018,Cilic M.,Verdasco F.,,,1,1.339275736,0.936556458,0.215437964,,,,,,,,,,,
47495,1.04,1,0.914446112,0.879275107,0.104788518,18/04/2018,Nadal R.,Bedene A.,,,1,1.002464585,0.963908255,0.104884923,,,,,,,,,,,
47496,2.4,0,1.18382511,0.321939805,0.717469764,18/04/2018,Gasquet R.,Schwartzman D.,,,0,0.920305574,0.311001211,0.557760954,,,,,,,,,,,
47497,1.41,1,1.120801419,0.794894624,0.153314635,18/04/2018,Djokovic N.,Coric B.,,,1,1.093576861,0.775586426,0.104902759,,,,,,,,,,,
47498,1.72,1,1.560993363,0.907554281,0.269193597,18/04/2018,Kohlschreiber P.,Ramos-Vinolas A.,,,1,1.616301749,0.939710319,0.102316536,,,,,,,,,,,
47499,3.22,0,1.085277877,0.271624544,0.775198483,18/04/2018,Struff J.L.,Fognini F.,,,0,1.011871624,0.133062452,0.722765446,,,,,,,,,,,
47500,1.44,1,1.13823698,0.790442348,0.146023196,18/04/2018,Khachanov K.,Simon G.,,,1,1.199994221,0.83332932,0.159852803,,,,,,,,,,,
47501,1.27,1,0.823270909,0.64824481,0.325517207,18/04/2018,Bautista Agut R.,Lopez F.,,,1,0.910041427,0.716568053,0.245710969,,,,,,,,,,,
47502,1.34,1,0.581374422,0.433861509,0.253442325,18/04/2018,Nishikori K.,Medvedev D.,,,1,0.781010666,0.582843781,0.15309909,,,,,,,,,,,
47503,1.49,1,0.949859751,0.637489766,0.397838403,19/04/2018,Cilic M.,Raonic M.,,,1,0.949941058,0.637544334,0.440508455,,,,,,,,,,,
47504,1.22,1,1.049674718,0.860389113,0.060297646,19/04/2018,Gasquet R.,Zverev M.,,,1,1.047035067,0.858225465,0.093005888,,,,,,,,,,,
47505,2.36,0,1.235299969,0.365514984,0.7352976,19/04/2018,Thiem D.,Djokovic N.,,,1,1.060274059,0.449268669,0.370359331,,,,,,,,,,,
47506,1.19,1,0.786784122,0.661163127,0.269569567,19/04/2018,Nishikori K.,Seppi A.,,,1,0.800610726,0.672782123,0.294249237,,,,,,,,,,,
47507,1.28,0,1.740130216,0.330254147,0.416299095,19/04/2018,Zverev A.,Struff J.L.,,,0,1.766710923,0.364286721,0.422658116,,,,,,,,,,,
47508,1.81,1,0.845474958,0.467113237,0.377656907,19/04/2018,Goffin D.,Bautista Agut R.,,,0,0.899239268,0.3332645,0.420205265,,,,,,,,,,,
47509,1.7,0,1.21831795,0.366707981,0.527410368,19/04/2018,Dimitrov G.,Kohlschreiber P.,,,1,0.55492658,0.3264274,0.326052487,,,,,,,,,,,
47510,1.07,1,0.910664606,0.851088417,0.189130667,19/04/2018,Nadal R.,Khachanov K.,,,1,0.853627828,0.797783017,0.145523906,,,,,,,,,,,
47511,2.17,0,0.890558319,0.31101422,0.497518614,20/04/2018,Dimitrov G.,Goffin D.,,,0,1.160755938,0.260047793,0.648467004,,,,,,,,,,,
47512,1.18,1,0.947428645,0.802905631,0.246283634,20/04/2018,Nadal R.,Thiem D.,,,1,0.852361326,0.722340107,0.288375735,,,,,,,,,,,
47513,2.36,0,0.840498276,0.277503903,0.500296593,20/04/2018,Nishikori K.,Cilic M.,,,0,0.573005204,0.125512078,0.341074526,,,,,,,,,,,
47514,1.52,1,1.215044887,0.799371636,0.173757648,20/04/2018,Zverev A.,Gasquet R.,,,1,1.267383003,0.833804607,0.081924304,,,,,,,,,,,
